1er Août;46.5367366879;6.58201906962
1er Mai;46.5407686803;6.58344370604
Abeilles;46.5411232548;6.64799239616
Allières;46.5239644416;6.64751300826
Alpes;46.5151180448;6.63677432923
Ancienne Poste;46.539912581;6.72473230632
Arc-en-Ciel;46.5452987175;6.5680911531
Aubépines;46.5273939732;6.61921826928
Avenir;46.5383398663;6.58346251012
Avenue William;46.509377135;6.68183749761
Avenue du Léman;46.51572708;6.64536588257
Balances;46.5756608582;6.73602769714
Ballègue;46.5548167474;6.66987004083
Barre;46.5257508367;6.63605647013
Bassenges;46.5250866019;6.56486438203
Batelière;46.5164251144;6.61264045114
Baumettes;46.5434673025;6.5906240951
Beau-Rivage;46.5083146491;6.62756551491
Beau-Site;46.5351543801;6.6206455937
Beaulieu;46.5280924839;6.6237826947
Beaulieu-Jomini;46.5274778057;6.62619997915
Beauregard;46.5126105903;6.62320766908
Bel-Air;46.52236132;6.62904292724
Bellerive;46.5116720031;6.61716925381
Bellevaux;46.539195475;6.63389385239
Belmont;46.5194985183;6.67859447289
Belvédère;46.5209066634;6.61719211745
Benj. Constant;46.5192386932;6.6374757049
Berges;46.5275053514;6.57530479256
Bergières;46.5306200225;6.61872627191
Bessières;46.5209979443;6.63712387324
Biolleyre;46.5524770344;6.6684297479
Blessoney;46.5192217853;6.68409349297
Blécherette;46.5423184235;6.62108494382
Blévallaire;46.5205611363;6.57186413159
Bochet;46.5133320111;6.55947030649
Bois Murat;46.5451301103;6.65436172925
Bois de Vaux;46.519341102;6.5999092406
Bois-Genoud;46.5463021209;6.58415165507
Bois-Gentil;46.5386067645;6.62222954743
Boissonnet;46.5388897536;6.64634326902
Boisy;46.533275233;6.61953990226
Bonne-Espérance;46.5151739635;6.64969593507
Borjod;46.5395752964;6.58865779866
Bossons;46.5392183705;6.61721417423
Boston;46.5239107599;6.62273127059
Bottens;46.6168196567;6.6596342443
Bourdonnette;46.5232605764;6.59003031805
Bourdonnière;46.5065587027;6.64710267495
Bourg-Dessus;46.5381892986;6.59492085125
Bourg-Pilettes;46.5523387807;6.75521203172
Boverattes;46.516299175;6.66573190824
Boveresses;46.5353601571;6.6635110065
Bressonnaz;46.6517874046;6.78885417475
Bretigny-sur-Morrens;46.5980555096;6.64681435279
Broye;46.5355247742;6.59803560493
Bruyère;46.5240217228;6.66300857093
Bré;46.5506663008;6.57891906004
Brélaz;46.5131552405;6.69750598026
Brûlées;46.5144810497;6.69047076794
Budron;46.5754717292;6.63346003369
Bugnon;46.5397568521;6.59613168473
Burenoz;46.5212077629;6.67256254557
Buyère;46.5499556176;6.56358282592
Béthanie;46.5344727912;6.61346669124
Béthusy;46.5218575424;6.64660543212
C.-F. Ramuz;46.5095567526;6.64808821886
CHUV;46.5265054644;6.64144995437
Carrouge;46.606483777;6.77628039162
Casard;46.552689899;6.77732974238
Casernes;46.5317814235;6.62805482842
Caudoz;46.5117984063;6.6673141324
Cavenette;46.580170133;6.63571895135
Censuy;46.532320953;6.58399423726
Centre Sportif Rochettaz;46.5117704645;6.66982935267
Cerisaie;46.5279027644;6.5666698077
Chaffeises;46.5139827923;6.67372671168
Chailly-Village;46.5232350555;6.65520658715
Chalet Coucou;46.6036600269;6.65005412012
Chalet à Matthey;46.5509834531;6.69132243837
Chalet-Fontaine;46.5677931582;6.69969259131
Chalet-à-Gobet;46.5648490966;6.69229963483
Champ Rond;46.53191335;6.65023201284
Champs-Courbes;46.5164899686;6.55025139628
Chandolin;46.5174351516;6.64455245977
Chantres;46.5105056301;6.55347022685
Charmeur (EVAM);46.5580595726;6.57042248962
Chauderon;46.5236821987;6.62556941175
Chauderon-Ale;46.5238262295;6.62726155981
Chavannes-Plaine;46.5287697398;6.57240403167
Chemin Rochettaz;46.5447421767;6.7613053817
Chemin du Cap;46.5146790064;6.64923837607
Chenaulaz;46.5271500858;6.67262838514
Cheseaux-Gare;46.584200872;6.60512752926
Chevreuils;46.5586382204;6.69669415083
Chisaz;46.5503764638;6.57687644443
Chocolatière;46.5362837837;6.64096489382
Châtaignier;46.5066169186;6.65355115929
Châtelard;46.5781193531;6.59230540888
Chêne;46.5290558608;6.59006768385
Ciblerie;46.5049642729;6.68857624058
Cigale;46.5433396599;6.64718428174
Claie-Moines;46.5406927239;6.70385621009
Clair-Matin;46.5502467808;6.74695196158
Clochatte;46.5427615576;6.63849008816
Clos l'Auberge;46.5685508949;6.78245993242
Closalet;46.5535545857;6.56951671329
Closelet;46.5150191994;6.63233874015
Closy;46.6282345042;6.78305220636
Cocagne;46.5547013902;6.5618695038
Colline;46.5108472424;6.67902855834
Collège de Marcolet;46.5447615701;6.57492532592
Concorde;46.5323290133;6.57434801171
Conversion-Gare;46.5128837485;6.6781921186
Coppoz;46.5598839429;6.63570686708
Coppoz-Poste;46.5571162413;6.6355066605
Corcelles-Jorat;46.5908564246;6.74506258893
Corsy-Dessous;46.513589391;6.68013028659
Corsy-Dessus;46.5149077906;6.68629498939
Cottages;46.5213810595;6.6100430743
Couchirard;46.5250956367;6.61302304618
Coudraie;46.5402300031;6.60971552666
Coudrette;46.5224657916;6.65846286956
Cour;46.5126701037;6.62586498739
Craivavers;46.5313633159;6.65918196465
Crissier-Centre;46.5525405038;6.57773087992
Crochy;46.5328230502;6.57011666034
Croisettes;46.5430638436;6.66154501903
Croix Blanche;46.5476765191;6.67092326032
Croix d'Or;46.5986512639;6.76451299157
Croix d'Ouchy;46.5127863086;6.6301763385
Croix-Péage;46.5613733026;6.56573932671
Croix-de-Plan;46.5479459792;6.56371310058
Croix/Lutry;46.5172701828;6.70293374907
Croset;46.5347322003;6.56626001283
Crêt-Rouge;46.543418389;6.7387863431
Crêt-des-Pierres;46.5179996439;6.68859774396
Cugy;46.5860130466;6.64083408555
Cugy-Poste;46.5837817298;6.63886853105
Cèdres;46.5148524378;6.61908219556
Cécil;46.5208029474;6.62277808229
Côtes;46.5499772725;6.63160946356
Daillettes;46.5230079511;6.6660597481
Dapples;46.5146241203;6.62549686674
Denantou;46.50797182;6.63885402992
Devin;46.5301585296;6.65209543985
Dranse;46.530274056;6.61628750598
Druey;46.5297854618;6.62779794106
Druey-Collège;46.5284675476;6.63032676438
Délices;46.5121032981;6.62806258389
Désert;46.5392197934;6.61244266088
EPFL;46.5221889086;6.56591465573
EPSIC;46.5233547143;6.62109096779
Echerins;46.5185722425;6.7004878153
Ecole Commerce;46.5265277374;6.62198150354
Ecole Hôtelière;46.5618465641;6.6825385232
Ecole des Métiers;46.5243191535;6.61635836724
Ecorcheboeuf;46.5991884414;6.76104775825
Eglantine;46.5163546225;6.64183823415
Elysée;46.5108581679;6.63228990612
En Enjalin;46.5243108366;6.55701777631
En Marin;46.5570981166;6.68411109051
En Praz Bin;46.5507035995;6.67157794934
En Verney;46.5705860489;6.55340714103
Entre-Bois;46.5409016591;6.63180991491
Epalinges;46.5486776864;6.67465126955
Epalinges-Centre;46.5483835571;6.67305162648
Epenex;46.5381115716;6.57438608852
Epinettes;46.5161508435;6.62576063916
Essertes Pralet;46.5586834588;6.7816057934
Etavez;46.5662599277;6.63411881335
Fauconnières;46.5249425865;6.64975349509
Faverges;46.5138377826;6.64599295904
Feleire;46.5506562744;6.56990227528
Figuiers;46.5169978202;6.61067699358
Floreyres;46.5171348352;6.648577078
Florissant;46.5326356483;6.598458474
Flumeaux;46.5303638037;6.60085300996
Follieu;46.5396475994;6.59292628282
Fontenay;46.5169169915;6.61845151323
Forel;46.5415493729;6.76979341844
Forêt;46.5355689958;6.63336243074
Fougères;46.571017558;6.63393720289
Fourmi;46.5388390492;6.65091555242
Foyer;46.5332368308;6.65996101625
Froideville-Croisée;46.6012130679;6.67916251478
Froideville-Laiterie;46.6009425701;6.68244879887
Froideville-Village;46.5998058321;6.6758933312
Galicien;46.5279465213;6.60305081635
Georgette;46.5174547958;6.63794733267
Glycines;46.5363533765;6.5765325331
Grancy;46.5149315547;6.62886728061
Grand Chemin;46.5545251076;6.68408826964
Grand Vennes;46.5401248596;6.64607749359
Grand Vigne;46.531680855;6.60379159606
Grand-Mont;46.5631247298;6.63368501241
Grand-Pont;46.504203606;6.68036589679
Grande-Borde;46.5298283393;6.63192925977
Grands-Champs;46.5228457673;6.67702266639
Grandvaux-Pra Grana;46.5028160777;6.71452510808
Grange Rouge;46.5711993629;6.77855800722
Grange-la-Ville;46.5523367043;6.74816404211
Grangette;46.5414376679;6.63318388937
Grattapaille;46.5366710662;6.6188888629
Gravesse;46.5097964616;6.69493948027
Grenet;46.5465345646;6.757906014
Grey;46.533638446;6.61875878924
Gymnase de Provence;46.5228720853;6.6109586366
Haute Combe;46.5445777379;6.68442246535
Haute-Combe;46.5446595588;6.6845517062
Hermitage;46.530092183;6.63616158494
Home du Jorat;46.5956907229;6.75082754859
Huttins;46.5331822142;6.60857200471
Hôtel-de-Ville;46.5364282868;6.58587181488
Industrie;46.5411138872;6.58090248287
Joliette;46.5099299239;6.65325558618
Jordillon;46.5090728478;6.70820689563
Jordils;46.5100746361;6.62774113075
Jura;46.5413213522;6.57365038233
Jurigoz;46.5127240519;6.63662733557
LC BT-PU Rochettaz;46.5062187675;6.66966057786
LC FL-SA Route Savigny/Oron;46.5536663163;6.75456934686
LC PU-BT Rochettaz;46.5259492259;6.67935113892
LC SA-FL Route Oron/Savigny;46.5647683789;6.75925486653
La Râpe;46.6261187596;6.76807471329
Lac Sauvabelin;46.5378218051;6.63899980198
Landar;46.5177517886;6.69194377397
Languedoc;46.517941362;6.61704160632
Lausanne-Flon;46.5206173997;6.6303347592
Lausanne-Gare;46.5174432543;6.629371849
Laviau;46.5115220127;6.54998755575
Les Champs;46.5046380807;6.68686100443
Les Chavannes;46.5304042216;6.65772285214
Les Confréries;46.5425401895;6.76543319839
Les Liaudes;46.5178824207;6.65651548966
Libellules;46.5407499172;6.64411928607
Lion d'Or;46.5521295315;6.68143545476
Lisière;46.5324765466;6.63749495056
Longemalle;46.5255867428;6.5965736763
Lutry-Corniche;46.500804198;6.69413793902
Lutry-Port;46.5018256921;6.68397529224
Maillefer;46.5419155269;6.62826816815
Maladière;46.517528841;6.60486327286
Maladière-Figuiers;46.5169528002;6.60605149096
Maladière-Lac;46.5160952609;6.60565418488
Malavaux;46.5207027975;6.67640118439
Malley;46.5241772718;6.60306660593
Malley-Nord;46.5249065401;6.60253401826
Malley-Ouest;46.5241412662;6.60122947271
Marcolet;46.5468380402;6.57470965712
Margerol;46.5199592118;6.66091643621
Marionnettes;46.512753799;6.68569944324
Marronnier;46.505762361;6.6753540898
Martheray;46.5815178473;6.59688396728
Martines;46.5464572558;6.63188358884
Mauvernay;46.5645650419;6.68891110739
Mex-Poste;46.5780028061;6.55391202339
Mex-Village;46.5777642537;6.55158064277
Mirabeau;46.5169441157;6.63484470506
Mollie-Margot;46.556556833;6.75056188987
Molliettes;46.5530497916;6.693647646
Mon Repos;46.5188534664;6.64090228121
Mongevon;46.5495496205;6.57077083634
Mont d'Or;46.5169469897;6.61513454233
Mont-Blanc;46.530206779;6.62695741536
Mont-Fleuri;46.5142938125;6.63153510403
Mont-Goulin;46.5387438309;6.61090724056
Montaney;46.5184037351;6.55224648086
Montbenon;46.5197973628;6.6299804684
Montblesson;46.5365168827;6.6776060446
Montchoisi;46.5111061841;6.63704218805
Montelly;46.5213965664;6.61279271406
Montillier;46.5123719485;6.65776777123
Montoie;46.5183384938;6.60855185541
Montolieu;46.5431602948;6.64403828452
Montpreveyres;46.5814300246;6.74086491889
Monts-de-Pully;46.5360188158;6.68862192963
Montétan;46.5296342763;6.61365771984
Motte;46.5334147094;6.6334009825
Moudon-Gare;46.6676893412;6.80192651099
Moulin;46.5888359251;6.64249314102
Mouline;46.5263364583;6.57894682802
Moulins;46.508482242;6.66980434426
Mousquines;46.5167814166;6.64691421208
Musée Olympique;46.509671677;6.63518278812
Mémise;46.5274982907;6.63318916125
Métairie;46.5100141409;6.64080441018
Mézières VD, centre médical;46.5922345857;6.77094148609
Mézières-Station;46.5994172673;6.77161631344
Mézières-Village;46.5962432121;6.77033736607
Noutes;46.543307789;6.57955741828
Oiseaux;46.5309553967;6.62912301444
Orzens;46.5072101779;6.68335307661
Osches;46.5088839232;6.65420235776
Ouchy;46.5073292343;6.62625780646
Ours;46.5212665039;6.640879776
Palaz;46.5415381536;6.73512762768
Parc;46.5366456359;6.56824981869
Parc Rivier;46.5362004808;6.61538926737
Parc Vélodrome;46.5361861725;6.62339366529
Paudex;46.5066594251;6.67297018748
Pavement;46.5411608261;6.63410713783
Pavillard;46.5197537081;6.65849541565
Perraudettaz;46.5140303666;6.65430375369
Perrelet;46.5301032756;6.59886924524
Perrettes;46.5262693679;6.55841961809
Perronnaz;46.5423670358;6.67936211052
Perréaz;46.5369783327;6.6023997709
Petit Château;46.5277990582;6.63564813031
Petit-Mont;46.5543578867;6.6347195135
Pierraz-Portay;46.5093309606;6.64344645472
Pierre Viret;46.5230416435;6.63395269512
Pierrefleur;46.5347293662;6.61659788686
Piécettes;46.5417600592;6.63615814827
Place de Sport;46.5352761188;6.56387218123
Place du Nord;46.5247493598;6.63734423207
Planches;46.5445583107;6.66677573587
Planta;46.5341004676;6.57306179485
Polny;46.5540047452;6.66553914009
Ponfilet;46.5132017512;6.68950463366
Pont Bessières;46.5213082521;6.63626564934
Pont Chauderon;46.5231758896;6.62437797971
Pont Marc Dufour;46.5190600224;6.61809978079
Pont de Chailly;46.526446753;6.65196469639
Pontet;46.529787325;6.56606593866
Port-Franc;46.5223761373;6.62639053288
Pra Forni;46.5054888511;6.71115406969
Praz-Berthoud;46.5367688359;6.64794516092
Praz-Collet;46.5601792365;6.69641871363
Praz-Séchaud;46.5375695618;6.66694705391
Presbytère;46.5290649711;6.621402319
Prilly-Centre;46.5350816993;6.60567499925
Prilly-Chasseur;46.5391372671;6.60667511657
Prilly-Eglise;46.5390433726;6.59879578531
Provence;46.5232678563;6.60848282928
Provence nord;46.524140791;6.60606481649
Provence sud;46.5217773595;6.60825805207
Pré Pariset;46.5191327305;6.66702725275
Pré-d'Yverdon;46.5439799164;6.67237073008
Préau;46.5101825192;6.65662012979
Préfaully;46.5336068816;6.5791507824
Prélaz;46.5263615805;6.61267790443
Prélaz-les-Roses;46.5270376738;6.6066980487
Publoz;46.5418480838;6.71569147642
Pully-Centre;46.5101670347;6.66026218169
Pully-Clergère;46.511309071;6.6617728996
Pully-Gare;46.5103958776;6.65821320908
Pully-Port;46.5064081303;6.66134980446
Pâqueret;46.5165081169;6.57065189839
Pêcheurs;46.5097545615;6.62011048086
Rapille;46.536591425;6.61223507328
Rasude;46.5166713604;6.63316770136
Ravessoud;46.5391857349;6.69690201684
Recordon;46.525554821;6.61804700351
Renens-14 Avril;46.5394302199;6.57982426981
Renens-Gare;46.5373037657;6.57848590863
Renens-Gare nord;46.5376831152;6.57947935215
Renens-Gare sud;46.5364069325;6.5796473433
Renens-Piscine;46.5316586516;6.58564711289
Renens-Village;46.5326386782;6.59219495943
Renges;46.5226028237;6.55486255433
Rente;46.5570493168;6.5624444118
Reymondin;46.5093400362;6.66562922033
Riant-Cour;46.5155654508;6.61628925511
Riau-Graubon;46.5751531463;6.72455439315
Richardaz;46.5761401603;6.57099340266
Rionzi;46.543467472;6.63271692622
Riponne-M. Béjart;46.5231657692;6.63242599291
Rive;46.5011830588;6.6901853758
Rochettaz;46.5141511735;6.66339095734
Ropraz-Ussières;46.6012402743;6.75515536203
Roses;46.5150299244;6.65640681627
Rosiaz;46.5217497237;6.66227652505
Rouvraie;46.532575795;6.6318101221
Rouvène;46.5214430942;6.67478125545
Rovéréaz;46.5327569831;6.66765435573
Rozavère;46.5288999736;6.65548308741
Rue Neuve;46.5234090327;6.63121030197
Rue du Lac;46.5274077009;6.59223109178
Ruisselet;46.5128366971;6.66455644486
Russel;46.5152193271;6.5644762277
Rustériaz;46.6065163241;6.66647232355
Rôtillon;46.5209431707;6.63425103393
Sablons;46.5224882389;6.59544888626
Sallaz;46.5331941681;6.64701878108
Sansy;46.5681594507;6.56535594476
Sapelle;46.5120021722;6.70419320185
Saugiaz;46.5401079992;6.58651134736
Savigny;46.5385569766;6.73093600825
Savoie;46.5161660935;6.70122428445
Savuit-Place;46.5073202842;6.693905085
Scierie;46.5470481566;6.57928944686
Servion-Poste;46.5729588792;6.78141943283
Servion-Zoo;46.5661033823;6.77203339481
Signal;46.5325736274;6.64042643916
Somais;46.5067209317;6.65754954622
Sorbiers;46.6622233107;6.7953271319
Sous l'Eglise;46.5351255783;6.58850602922
Sous-Valeyres;46.5765052439;6.56618665124
St-Amour;46.5479550464;6.74584034837
St-Etienne;46.5346488648;6.64903852959
St-François;46.519415595;6.63373679563
St-Paul;46.5273335482;6.61770072181
St-Roch;46.5253906025;6.62586960743
St-Sulpice;46.5100597114;6.55802496457
Stade Olympique;46.5337665478;6.62595246478
Stand;46.5327194855;6.5624795866
Ste-Catherine;46.5710269622;6.70871428118
Suchet-Forêt;46.5399158243;6.57061563586
Sur-la-Croix;46.5410332363;6.59356302496
Syens, Champ-du-Chêne;46.643666101;6.78369444273
Syens, Clos du Château;46.6437723969;6.77872965929
Taillepied;46.5047612379;6.68440343199
Talliaz;46.5552274234;6.75462134289
Théâtre de Vidy;46.513811893;6.6120417875
Timonet;46.5554522905;6.574176601
Tivoli;46.5211769104;6.62161255688
Tour Haldimand;46.5065765578;6.64257485
Trabandan;46.514556205;6.64452298952
Trois Chasseurs;46.5343670828;6.68439520672
Trésy;46.5756671831;6.5624886522
Tuileries;46.5444157136;6.65840083269
Tunnel;46.5255442583;6.63451179766
UNIL-Dorigny;46.5242516493;6.58462334504
UNIL-Mouline;46.5249922388;6.57903984904
UNIL-Sorge;46.5220941954;6.57323736843
Val-Vert;46.5219111511;6.66704849314
Valency;46.5316031107;6.61100117019
Valentin;46.5245216431;6.63143483171
Vallon;46.5179051552;6.66708383308
Vallonnette;46.5285008372;6.64850251681
Vallée de la Jeunesse;46.5233069775;6.6076806978
Valmont;46.5352734874;6.65545609435
Veilloud;46.5312867306;6.56451016296
Vennes;46.541322955;6.65714601339
Venoge nord;46.5139624137;6.54570596781
Venoge sud;46.5128254166;6.54640881621
Verdeil;46.5182354373;6.64966872518
Verger;46.6665833619;6.79880338903
Verney;46.5065169918;6.64951363751
Verrière;46.5060970638;6.67028768753
Vers-chez-les-Blanc;46.5546137229;6.69481280359
Vert-Bois;46.5627774837;6.68726643821
Victor-Ruffy;46.5316579065;6.6484238689
Vieux-Moulin;46.5327648694;6.62972166093
Vigie;46.5216044823;6.62352841634
Vignes;46.5072104207;6.66532736638
Villard;46.5191877165;6.62460082115
Villars;46.5293657679;6.56096969265
Villars-Ste-Croix;46.5681826981;6.56194458284
Vinet;46.5264132729;6.62861741279
Virgile-Rossel;46.5261570131;6.64845199017
Vivarium;46.5401659606;6.64101851982
Voisinand;46.5037037596;6.68637238124
Vucherens;46.624857568;6.78244682067
Vulliemin;46.5277146591;6.63388978363
Vulliens;46.6149419496;6.77973423995
Vulliette;46.5579941908;6.6815490264
Zinguerie;46.543904838;6.57071031274
